,id,Address,City,State,Zip,link,name,Latitude,Longitude,FeatureMatchingResultType
503,8892,"21454 KOOP DRIVE, THIRD FLOOR",MANDEVILLE,LA,70471.0,http:// http://www.northshorecollege.edu,NORTHSHORE TECHNICAL COMMUNITY COLLEGE,30.4185323723776,-90.0440997591739,Success
504,8671,"100 COLLEGE STREET, STUDENT UNION ROOM 306",NATCHITOCHES,LA,71497.0,http://www.nsula.edu/,NORTHWESTERN STATE UNIVERSITY,31.755063,-93.10124,Success
505,9540,"900 B W. UNIVERSITY AVENUE, ROOM 172",HAMMOND,LA,70402.0,http://www.selu.edu/,SOUTHEASTERN LOUISIANA UNIVERSITY,30.519276428631102,-90.4753995494362,Success
506,8763,3050 MARTIN LUTHER KING DR,SHREVEPORT,LA,71107.0,http://www.sulsa.edu/,SOUTHERN UNIVERSITY,32.60862,-93.86208,Success
507,7948,SOUTHERN UNIVERSITY AT SHREVEPORT,3050 MARTIN LUTHER KING JR,MA,,http://www.susla.edu/,SOUTHERN UNIVERSITY AT SHREVEPORT,42.0968468579179,-71.51170183172229,Success
508,7970,"111 VETERANS MEMORIAL BOULEVARD, SUITE 420",METARIE,LA,70005.0,http://www.strayer.edu/,STRAYER UNIVERSITY,30.0012485,-90.124026,Success
509,8385,"ROOM 216, BUSINESS BUILDING, 2000 LAKESHORE DRIVE",NEW ORLEANS,OR,70148.0,http://www.uno.edu/,UNIVERSITY OF NEW ORLEANS,30.029171999999996,-90.06844699999999,Success
510,8531,1350 WEST ST,PITTSFIELD,MA,1201.0,http://www.berkshire.edu/,BERKSHIRE COMMUNITY COLLEGE,42.462667769306,-73.3144812639806,Success
511,8204,"10 SHAW ROAD, GROUND FLOOR , MAXWELL LIBRARY",BRIDGEWATER,MA,2325.0,http://www.bridgew.edu/testingservices/,BRIDGEWATER STATE UNIVERSITY,41.9866785873555,-70.9709439819455,Success
512,8123,"KITTREDGE CENTER, ROOM 204, 303 HOMESTEAD AVENUE",HOLYOKE,MA,1040.0,http://www.hcc.edu/,HOLYOKE COMMUNITY COLLEGE,42.204025,-72.630051,Success
513,9238,444 GREEN STREET,GARDNER,MA,1440.0,http://www.mwcc.mass.edu/,MOUNT WACHUSETT COMMUNITY COLLEGE,42.5931483741569,-71.987040965639,Success
514,9745,100 ELLIOT STREET,HAVERHILL,MA,1830.0,http://www.necc.mass.edu/,NORTHERN ESSEX COMMUNITY COLLEGE - HAVERHILL,42.7977050591842,-71.0511118659933,BrokenTie
515,8868,"1 FERNCROFT ROAD, ROOM DB 213",DANVERS,MA,1923.0,http://www.nscc.mass.edu/,NORTH SHORE COMMUNITY COLLEGE - DANVERS CAMPUS,42.593963552382,-70.9663555649219,Success
516,7256,300 BROAD STREET,LYNN,MA,1901.0,http://www.northshore.edu/,NORTH SHORE COMMUNITY COLLEGE - LYNN CAMPUS,42.460918,-70.943943,Success
517,7352,COAST GUARD AIR STATION CAPE COD BLDG.3164,CAPE COD,CO,2542.0,http://www.post.edu/,POST UNIVERSITY - COAST GUARD AIR STATION CAPE COD,41.65872,-70.56726,Success
518,9993,SUITE 1M4,BOSTON,MA,2129.0,http://www.springfieldcollege.edu/,SPRINGFIELD COLLEGE,42.33618,-71.10365999999999,Success
519,9771,"29 CHENNAULT STREET, BLDG. 1728",HANSCOM,MA,1731.0,http://www.park.edu/hans,"THE PARK UNIVERSITY, HANSCOM AFB CAMPUS",42.453933,-71.278811,Success
520,9136,"ONE VAN DE GRAAFF DR., STE 300",BURLINGTON,MA,1803.0,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX,42.4831488068606,-71.19653734404321,Success
521,8326,"LEONARDTOWN CAMPUS - TESTING CENTER, 22950 HOLLYWOOD ROAD, BUILDING A, ROOM 103",LEONARDTOWN,MD,20650.0,http://www.csmd.edu/,COLLEGE OF SOUTHERN MARYLAND,38.297340000000005,-76.64862,Success
522,9555,8730 MITCHELL ROAD,LA PLATA,PL,20646.0,http://www.csmd.edu/,COLLEGE OF SOUTHERN MARYLAND,38.5646457084515,-77.0060056025449,Success
523,7845,"PRINCE FREDERICK CAMPUS, 115 JW WILLIAMS ROAD",PRINCE FREDERICK,FR,20678.0,http://www.csmd.edu/,COLLEGE OF SOUTHERN MARYLAND,38.53153,-76.586745,Success
524,9735,7932 OPOSSUMTOWN PIKE,FREDERICK,MD,21702.0,http://www.frederick.edu/,FREDERICK COMMUNITY COLLEGE,39.451459,-77.4188072,Success
525,9163,11400 ROBINWOOD DR,HAGERSTOWN,MD,21742.0,http://www.hagerstowncc.edu/,HAGERSTOWN COMMUNITY COLLEGE,39.6280656192231,-77.6653989438888,Success
526,9164,401 THOMAS RUN RD,BEL AIR,AI,21015.0,http://www.harford.edu/testing/,HARFORD COMMUNITY COLLEGE,39.5630294,-76.2867837,Success
527,8964,10901 LITTLE PATUXENT PKWY,COLUMBIA,MD,21044.0,http://www.howardcc.edu/,HOWARD COMMUNITY COLLEGE,39.215948100000006,-76.87976390000001,Success
528,9822,6602 PARK HEIGHTS AVENUE,BALTIMORE,MD,21215.0,http://maalotbaltimore.org/,MAALOT-BALTIMORE-ZAIDNER INSTITUTE,39.361203499999995,-76.6994917,Success
529,8496,"OFFICE OF CONTINUING EDUCATION, 5350 SPECTRUM DRIVE, SUITE A",FREDERICK,MD,21703.0,http://www.msmary.edu/,MOUNT SAINT MARY'S UNIVERSITY,39.366631,-77.46439699999999,Success
530,9762,NER ISRAEL RABBENICAL COLLEGE,400 MOUNT WILSON LANE,MO,,410-484-7807,NER ISRAEL RABBENICAL COLLEGE,38.3088593907541,-92.50820580553619,Success
531,9724,"TESTING OFFERED FOR STRAYER UNIVERSITY STUDENTS ONLY4710 AUTH PLACE, 1ST FLOOR, ROOM 220",SUITLAND,MD,20746.0,http://www.strayer.edu/,STRAYER UNIVERSITY,38.837308,-76.91874399999999,Success
532,8897,"500 REDLAND COURT, SUITE 100",OWINGS MILLS,MI,21117.0,http://www.strayer.edu/,STRAYER UNIVERSITY,39.428406,-76.769758,Success
533,9726,"9920 FRANKLIN SQUARE DRIVE, SUITE 200",BALTIMORE,MD,21236.0,http://www.strayer.edu/,STRAYER UNIVERSITY,39.3686565,-76.46136870000001,Success
534,9723,4 RESEARCH PLACEROCKVILLE MD 20850,ROCKVILLE,MD,20850.0,http://www.strayer.edu/,STRAYER UNIVERSITY,39.08592,-77.174389,Success
535,7766,"DSST HOURS (BY APPOINTMENT ONLY)TUESDAYS, WEDNESDAYS AND THURSDAYS10:00AM TO 6:00PM800 SOUTH ROLLING ROAD",BALTIMORE,MD,21228.0,http://www.ccbcmd.edu/testingappointment,THE COMMUNITY COLLEGE OF BALTIMORE COUNTY - CATONSVILLE CAMPUS,39.3279,-76.74396,Success
536,8007,"DSST HOURS (BY APPOINTMENT ONLY)TUESDAYS, WEDNESDAYS AND THURSDAYS10:00AM TO 6:00PM7201 ROSSVILLE BOULEVARD",BALTIMORE,MD,21237.0,http://www.ccbcmd.edu/testingappointment,THE COMMUNITY COLLEGE OF BALTIMORE COUNTY - ESSEX CAMPUS,39.34032,-76.5051,Success
537,7101,1413 ARKANSAS ROAD,ANDREWS AFB,AF,20762.0,http://www.umuc.edu/,UMUC - JOINT BASE ANDREWS,38.805042,-76.880984,Success
538,7253,BUILDING 8601 ZIMBORSKI AVENUE,FORT MEADE,ME,20755.0,http://www.umuc.edu/,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,39.10968,-76.736935,Success
539,8338,1616 MCCORMICK DRIVE,LARGO,MD,20774.0,http://www.umuc.edu/,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE,38.9091250832425,-76.8458138950627,Success
540,7332,6865 DEERPATH ROAD,ELKRIDGE,MD,21075.0,http://www.umuc.edu/,UNIVERSITY OF MARYLAND UNIVERSITY COLLEGE - DORSEY STATION CENTER,39.180986100000005,-76.74751540000001,Success
541,8603,"1250 TURNER STJALBERT HALL, ROOM 300",AUBURN,ME,4210.0,http://www.cmcc.edu/,CENTRAL MAINE COMMUNITY COLLEGE,44.094188,-70.244511,Success
542,8982,33 EDGEMONT DRIVE,PRESQUE ISLE,IS,4769.0,https://www.nmcc.edu,NORTHERN MAINE COMMUNITY COLLEGE,46.694494799999994,-68.03447170000001,Success
543,8668,278 WHITES BRIDGE RD,STANDISH,ME,5263.0,http://www.sjcme.edu///,ST. JOSEPH'S COLLEGE,43.8266929,-70.4812238,Success
544,8612,46 UNIVERSITY DR,AUGUSTA,ME,9410.0,http://www.maine.edu/,UNIVERSITY OF MAINE,44.3388762,-69.7956577,Success
545,9354,23 UNIVERSITY DRIVE,FORT KENT,KE,4743.0,http://www.umfk.maine.edu/,UNIVERSITY OF MAINE,47.2510655,-68.58932800000001,Success
546,9553,96 FAIRMONT STREET240 LUTHER BONNEY HALL - TESTING CENTER,PORTLAND,ME,9300.0,http://www.usm.maine.edu/,UNIVERSITY OF SOUTHERN MAINE,43.6470805636735,-70.1682342256686,Success
547,9207,112 COLLEGE DRIVE,WELLS,ME,4090.0,http://www.yccc.edu,YORK COUNTY COMMUNITY COLLEGE,43.308521899999995,-70.5967942,Success
548,9623,665 JOHNSON STREET,ALPENA,MI,49707.0,http://www.alpenacc.edu/,ALPENA COMMUNITY COLLEGE,45.0794797321239,-83.4432914881845,Success
549,9572,123 BELL HALL,BERRIEN SPRINGS,SP,49104.0,http://www.andrews.edu/,ANDREWS UNIVERSITY,41.945755,-86.340672,Success
550,8997,1050 WEST BRISTOL ROAD,FLINT,MI,48507.0,http://www.baker.edu/,BAKER COLLEGE,42.9740808880034,-83.69619960611729,Success
551,9084,260 W. HOPKINS COURT,MOUNT PLEASANT,PL,48859.0,http://www.cmich.edu/,CENTRAL MICHIGAN UNIVERSITY,43.597602,-84.778009,Success
552,9918,"LIVONIA, MI   48152",734,,2800.0,http://www.davenport.edu/,DAVENPORT UNIVERSITY,0.0,0.0,Unmatchable
553,8296,200 S. GRAND AVENUE,LANSING,MI,48933.0,http://www.davenport.edu/,DAVENPORT UNIVERSITY - LANSING CAMPUS,42.732625105952,-84.55074807194529,Success
554,8413,6191 KRAFT AVENUE,GRAND RAPIDS,RA,49512.0,http://www.davenport.edu/,DAVENPORT UNIVERSITY W.A. LETTINGA CAMPUS,42.8512561851544,-85.5278336895763,Success
555,9564,27650 DEQUINDRE RD,WARREN,MI,5209.0,http://www.davenport.edu/,DAVENPORT UNIVERSITY - WARREN CAMPUS,42.4928046352082,-83.0270238627852,Success
556,9125,"1961 DELTA ROAD, D-101",UNIVERSITY CENTER,CE,48710.0,http://www.delta.edu/,DELTA COLLEGE,43.561826,-83.987515,Success
557,8665,6767 WEST &QUOT;O&QUOT; AVE,KALAMAZOO,MI,4070.0,https://www.kvcc.edu/,KALAMAZOO VALLEY COMMUNITY COLLEGE,43.570278,-70.38833299999999,Success
558,8187,450 NORTH AVENUE,BATTLE CREEK,CR,3397.0,http://www.kellogg.edu/,KELLOGG COMMUNITY COLLEGE,0.0,0.0,ExceptionOccurred
559,9578,4800 W 4 MILE ROAD,GRAYLING,MI,49738.0,http://www.kirtland.edu/,KIRTLAND COMMUNITY COLLEGE,44.660428,-84.727615,Success
560,8688,MAALOT DETROIT - DIVISION OF NEVE YERUSHALAYIM COLLEGE,14390 WEST TEN MILE ROAD,WE,,248-557-3185,MAALOT DETROIT - DIVISION OF NEVE YERUSHALAYIM COLLEGE,0.0,0.0,Unmatchable
561,9419,"WARREN, MI   48088",586,,7001.0,http://testing@macomb.edu,MACOMB COMMUNITY COLLEGE,40.577272,-74.276173,Success
562,9581,36600 SCHOOLCRAFT RD,LIVONIA,MI,48150.0,http://www.madonna.edu/,MADONNA UNIVERSITY,42.382327159039896,-83.40610281760951,Success
563,8871,556 EAST CIRCLE DRIVE ROOM 237,EAST LANSING,LA,48824.0,http://www.testingoffice.msu.edu/,MICHIGAN STATE UNIVERSITY,42.653979,-84.492032,Success
564,9077,1515 HOWARD ST,PETOSKEY,MI,49770.0,http://www.ncmich.edu/,NORTH CENTRAL MICHIGAN COLLEGE,45.3598602807253,-84.95498326578141,Success
565,9658,1701 E FRONT STREET,TRAVERSE CITY,CI,49686.0,https://www.nmc.edu/,NORTHWESTERN MICHIGAN COLLEGE,44.764261430629794,-85.58341883173429,Success
566,8059,18600 HAGGERTY RD,LIVONIA,MI,48152.0,http://www.schoolcraft.edu/,SCHOOLCRAFT COLLEGE,42.419309600000005,-83.4309376,Success
567,9321,"DOWAGIAC, MI   49047",269,,1347.0,http://www.swmich.edu/,SOUTHWESTERN MICHIGAN COLLEGE,42.557611,-72.518664,Success
568,8550,106 EAST MAIN ST,SPRING ARBOR,AR,49283.0,http://www.arbor.edu/,SPRING ARBOR UNIVERSITY,36.184568799999994,-94.13241670000001,Success
569,8913,80 LIVINGSTON BLVD,GAYLORD,MI,49735.0,http://www.phoenix.edu/,UNIVERSITY CENTER GAYLORD,44.987952,-84.675724,Success
570,8534,"8200 WEST OUTER DRIVE, 4001 MCNICHOLS",DETROIT,MI,900.0,http://www.udmercy.edu/,UNIVERSITY OF DETROIT - MERCY,41.931320914699,-83.329249903795,BrokenTie
571,8935,"26261 EVERGREEN ROAD, SUITE 500",SOUTHFIELD,MI,48076.0,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX - DETROIT CAMPUS,42.482324,-83.2424364,Success
572,9029,1001 WOODWARD AVE,DETROIT,MI,48226.0,http://www.phoenix.edu/,UNIVERSITY OF PHOENIX - DOWNTOWN DETROIT LEARNING CENTER,42.3319716,-83.04766529999999,Success
573,9885,"4800 EAST HURON RIVER ROAD, SC 230C",ANN ARBOR,AR,48106.0,http://www.washtenaw.cc.mi.us/,WASHTENAW COMMUNITY COLLEGE,42.227952,-83.738851,Success
574,8120,1601 JEFFERSON ST.,ALEXANDRIA,MN,56308.0,http://www.alextech.edu/,ALEXANDRIA TECHNICAL AND COMMUNITY COLLEGE,45.874044027165496,-95.3731096184183,Success
575,8203,300 SPIRIT RIVER DRIVE SOUTH,CAMBRIDGE,MN,55008.0,http://www.anokaramsey.edu/,ANOKA-RAMSEY COMMUNITY COLLEGE - CAMBRIDGE CAMPUS,45.5624,-93.228686,Success
576,7903,11200 MISSISSIPPI BOULEVARD NW,COON RAPIDS,RA,55433.0,http://www.anokaramsey.edu/,ANOKA-RAMSEY COMMUNITY COLLEGE - COON RAPIDS CAMPUS,45.1749115928506,-93.3465533467461,Success
577,8783,3900 BETHEL DRIVE,ST,PA,55112.0,https://www.bethel.edu/adult-undergrad/academics/ways-to-earn-credit/exam-credits/,BETHEL UNIVERSITY,45.07938,-93.1872,Success
578,9110,1200 KENWOOD,DULUTH,MN,55811.0,http://www.css.edu/,COLLEGE OF ST. SCHOLASTICA,46.837379999999996,-92.2014,Success
579,9693,COOK COUNTY HIGHER EDUCATION,300 WEST 3RD STREET,WE,,218-387-3411,COOK COUNTY HIGHER EDUCATION,0.0,0.0,Unmatchable
580,7721,920 MAYOWOOD ROAD SW,ROCHESTER,MN,55902.0,http://www.crossroadscollege.edu/,CROSSROADS COLLEGE,43.997853437856996,-92.47706517203449,Success
581,9383,"2101 TRINITY ROAD, E-1006",DULUTH,MN,55811.0,http://www.lsc.edu/lifelonglearning/creditforpriorlearning/index.cfm,LAKE SUPERIOR COLLEGE,46.784601200000004,-92.1448752,Success
582,8382,NORTHWEST TECHNICAL INSTITUTE,950 BLUE GENTIAN ROAD,BL,500.0,952 944 0080,NORTHWEST TECHNICAL INSTITUTE,0.0,0.0,Unmatchable
583,7783,851 30TH AVE SE,ROCHESTER,MN,55904.0,http://www.rctc.edu/,ROCHESTER COMMUNITY TECH COLLEGE,44.0123802424442,-92.4194919013541,Success
584,8006,"1501 STATE STREET, BELLOW ACADEMIC 156",MARSHALL,MN,56258.0,http://www.smsu.edu/,SOUTHWEST MINNESOTA STATE UNIVERSITY,44.453781431765,-95.756830968221,Success
585,9988,"235 BEHMLER HALL, 600 EAST 4TH STREET",MORRIS,MN,56267.0,http://www.morris.umn.edu/services/testcenter/,UNIVERSITY OF MINNESOTA - MORRIS,45.58327,-95.91399799999999,Success
586,8060,"FOCUS, 3003 SNELLING AVENUE NORTH",ST,PA,55113.0,http://www.unwsp.edu,UNIVERSITY OF NORTHWESTERN - ST. PAUL,44.9949,-93.1812,Success
587,8842,859 30TH AVE SE,ROCHESTER,MN,55904.0,http://www.winona.edu/rochester/,WINONA STATE UNIVERSITY,44.0123055843852,-92.4194899329684,Success
588,9393,175 W. MARK ST.,WINONA,MN,55987.0,http://www.winona.msus.edu/,WINONA STATE UNIVERSITY,44.045236554703706,-91.64297116564622,Success
589,8609,3000 N. GRANT,SPRINGFIELD,MO,65803.0,http://www.cbcag.edu/,CENTRAL BIBLE COLLEGE,37.2516470894918,-93.2969593415115,Success
590,8756,411 CMU SQUARE,FAYETTE,MO,65203.0,http://www.centralmethodist.edu/,CENTRAL METHODIST UNIVERSITY,38.929930999999996,-92.372948,Success
591,9112,1001 ROGERS STREET,COLUMBIA,MO,65216.0,http://www.ccis.edu/,COLUMBIA COLLEGE,38.956786115268294,-92.3276749381312,Success
592,7209,268 CONSTITUTION STREET,FORT LEONARD WOOD,LE,65473.0,http://www.ccis.edu/nationwide/ftwood/,COLUMBIA COLLEGE,37.826765,-92.218586,Success
593,9860,3314 EMERALD LAKE,JEFFERSON CITY,CI,65109.0,http://www.ccis.edu/nationwide/jeffcity/,COLUMBIA COLLEGE,38.5708533,-92.2439189,Success
594,9423,"SPRINGFIELD CAMPUS, 3271 E. BATTLEFIELD ROAD, SUITE 250",SPRINGFIELD,MO,65804.0,http://www.ccis.edu/nationwide/springfield/,COLUMBIA COLLEGE,37.164369,-93.244291,Success
595,9537,"ROLLA, MO   65402",573,,3350.0,http://www.ccis.edu/nationwide/rolla/,COLUMBIA COLLEGE,0.0,0.0,Unmatchable
596,9861,"4240 BLUE RIDGE BLVD, SUITE 400",KANSAS CITY,CI,1702.0,http://www.ccis.edu/nationwide/kansascity/,COLUMBIA COLLEGE-KANSAS CITY,42.272053,-71.424769,Success
597,7785,"10733 SUNSET OFFICE DRIVE , SUITE 425",ST LOUIS,LO,63127.0,http://www.cuw.edu/,CONCORDIA UNIVERSITY,38.55814829999999,-90.4084931,Success
598,9119,ONE COLLEGE HILL,CANTON,MO,63435.0,http://www.culver.edu/,CULVER-STOCKTON COLLEGE,40.130488,-91.52748299999999,Success
599,8965,900 NORTH BENTON AVENUE,SPRINGFIELD,MO,65802.0,http://www.drury.edu/,DRURY UNIVERSITY,37.2197273639307,-93.2857724245794,Success
600,8167,111 N. GLENSTONE,SPRINGFIELD,MO,65802.0,http://www.evangel.edu/,EVANGEL UNIVERSITY,37.212257,-93.30667700000001,Success
601,7508,"WOODROW BURT ADMINISTRATION BUILDING, 2ND FLOOR2800 PALMYRA ROAD",HANNIBAL,MO,63401.0,http://www.hlg.edu/,HANNIBAL-LAGRANGE UNIVERSITY,39.708581,-91.38082299999999,Success
602,8520,ONE COLLEGE PARK DRIVE,ST,LO,63141.0,http://www.mobap.edu/,MISSOURI BAPTIST COLLEGE,38.6422384,-90.46379499999999,Success
603,8809,901 S. NATIONAL AVENUE,SPRINGFIELD,MO,65898.0,http://www.missouristate.edu/,MISSOURI STATE UNIVERSITY,37.1985599506354,-93.2784617549549,Success
604,9916,"320 W. 12TH STREET, 202 NORWOOD HALL",ROLLA,MO,1350.0,http://www.testcenter.mst.edu/,MISSOURI UNIVERSITY OF SCIENCE &AMP; TECHNOLOGY,42.716667,-72.983333,Success
605,9022,1301 MAIN STREET,TRENTON,MO,64683.0,http://www.ncmissouri.edu/,NORTH CENTRAL MISSOURI COLLEGE,40.0774181044808,-93.6176400296562,Success
606,9274,8700 NW RIVER PARK DRIVE - #46,PARKVILLE,MO,3795.0,http://new.park.edu/campus-centers/missouri/mo-parkville.html,PARK UNIVERSITY,39.200442423530795,-94.72225221183442,Success
607,8504,"268 CONSTITUTION STREET, SUITE 11",FT,LE,65473.0,http://new.park.edu/campus-centers/missouri/mo-waynesville.html,PARK UNIVERSITY,37.826765,-92.218586,Success
608,9435,ONE UNIVERSITY PLAZA,CAPE GIRARDEAU,GI,63701.0,http://www.semo.edu/,SOUTHEAST MISSOURI STATE UNIVERSITY,37.3157080643431,-89.5270772679429,Success
609,9613,"3201 W. 16TH STREET, CHARLES E. YEATER LEARNING CENTER, ROOM 171",SEDALIA,MO,65301.0,http://www.sfccmo.edu/,STATE FAIR COMMUNITY COLLEGE,38.69508,-93.24216,Success
610,7226,"511 SPIRIT BOULEVARD, BUILDING 515, ROOM 246",WHITEMAN AFB,AF,65305.0,http://www.sfccmo.edu/,STATE FAIR COMMUNITY COLLEGE - WHITEMAN AFB,38.728246,-93.56535699999999,Success
611,9609,"FLORISSANT VALLEY, 3400 PERSHALL ROAD",ST,LO,63135.0,http://www.stlcc.cc.mo.us/,ST. LOUIS COMMUNITY COLLEGE,38.7489,-90.303899,Success
612,9266,"10450 HOLMES ROAD, SUITE 100",KANSAS CITY,CI,3459.0,http://www.strayer.edu/,STRAYER UNIVERSITY,0.0,0.0,ExceptionOccurred
613,9178,"1600 S BRENTWOOD BLVD, SUITE 300",BRENTWOOD,MO,63144.0,http://www.strayer.edu/,STRAYER UNIVERSITY,38.6268444011793,-90.34546808203208,Success
614,9085,HUMPHREYS 216 UNIVERSITY OF CENTRAL MISSOURI,WARRENSBURG,MO,64093.0,http://www.cmsu.edu/,UNIVERSITY OF CENTRAL MISSOURI,38.758746,-93.732134,Success
615,8838,205 PARKER HALL,COLUMBIA,MO,65211.0,http://www.missouri.edu/,UNIVERSITY OF MISSOURI,38.948231,-92.32733499999999,Success
616,8620,"8001 NATURAL BRIDGE ROAD, TOWER 507",ST,LO,4499.0,http://www.umsl.edu/,UNIVERSITY OF MISSOURI - ST. LOUIS,0.0,0.0,ExceptionOccurred
617,9991,470 EAST LOCKWOOD,ST,LO,63119.0,http://www.webster.edu/,WEBSTER UNIVERSITY,38.590612830001,-90.3454395488721,Success
618,9990,"1200 EAST 104TH STREET, SUITE 100",KANSAS CITY,CI,64131.0,http://www.webster.edu/,WEBSTER UNIVERSITY,38.9392781961942,-94.5771324102767,Success
619,8243,"THIS LOCATION ONLY TESTS TO ENROLLED STUDENTS**, 4780 I-55 NORTH, SUITE 125,",JACKSON,MS,39211.0,http://www.bellhaven.edu/,BELHAVEN COLLEGE,32.370898,-90.12805999999999,Success
620,8697,"7111 SOUTHCREST PARKWAY, SUITE 105",SOUTHAVEN,MS,38671.0,http://www.belhaven.edu/,BELLHAVEN UNIVERSITY,34.9642175,-89.99561990000001,Success
621,8652,201 WEST MAIN STREET,BLUE MOUNTAIN,MO,38610.0,http://www.bmc.edu,BLUE MOUNTAIN COLLEGE,34.670141,-89.019896,Success
622,7233,14109 FOX HILL DRIVE,GULFPORT,MS,39503.0,http://military.coastline.edu/,COASTLINE COMMUNITY COLLEGE,30.4731,-89.15382,Success
623,8996,"505 MAIN STREET, P.O. BOX 1100",RAYMOND,MS,39154.0,http://www.hindscc.edu/,HINDS COMMUNITY COLLEGE,32.254396157087996,-90.41780678845491,BrokenTie
624,7315,"RAYMOND, MS   37154-1100",800,CC,,http://www.hindscc.edu/,HINDS COMMUNITY COLLEGE,0.0,0.0,Unmatchable
625,8988,1000 COURT STREET,ELLISVILLE,MS,39437.0,http://www.jcjc.edu/,JONES COUNTY JUNIOR COLLEGE,31.597859999999997,-89.2086,Success
626,7193,910 HIGHWAY 19 NORTH,MERIDIAN,MS,39307.0,http://www.meridian.edu/,MERIDIAN COMMUNITY COLLEGE,32.3659547433002,-88.73309210563541,Success
627,7310,SAINT LEO UNIVERSITY,ADDRESS 680 SEVENTH STREET,SE,120.0,662-434-8844,SAINT LEO UNIVERSITY,0.0,0.0,Unmatchable
628,7980,"460 BRIARWOOD DRIVE, SUITE 200",JACKSON,MS,39206.0,http://www.strayer.edu/,STRAYER UNIVERSITY,32.380418734064804,-90.1494257426907,Success
629,7355,WAYLAND BAPTIST UNIVERSITY,500 FISHER STREET,FI,,http://www.wbu.edu/,WAYLAND BAPTIST UNIVERSITY,0.0,0.0,Unmatchable
630,9472,2100 16TH AVENUE SOUTH,GREAT FALLS,FA,59405.0,http://students.gfcmsu.edu/testing/,GREAT FALLS COLLEGE - MONTANA STATE UNIVERSITY,47.4863845,-111.269929,Success
631,8950,2715 DICKINSON,MILES CITY,CI,59301.0,http://www.milescc.edu/,MILES COMMUNITY COLLEGE,46.404605700000005,-105.8258673,Success
632,8953,GARNETT LIBRARY 304 W. TRISH KNIGHT ST.,WEST PLAINS,PL,65775.0,http://wp.missouristate.edu,MISSOURI STATE UNIVERSITY - WEST PLAINS,36.51388,-91.80154,Success
633,8585,1300 WEST PARK STREET,BUTTE,MT,59701.0,http://www.mtech.edu/,MONTANA TECH OF THE UNIVERSITY OF MONTANA,46.0111953,-112.55677890000001,Success
634,8129,LODGE 231 CAMPUS DRIVE,MISSOULA,MT,59812.0,http://www.umt.edu/,UNIVERSITY OF MONTANA,46.858954,-113.98647,Success
635,9831,"211 N. BROADWAY, SUITE 900",ST,LO,63102.0,http://www.phoenix.edu,UNIVERSITY OF PHOENIX,38.6270797944473,-90.1894716203246,Success
636,9358,"200 MEREDITH DRIVE, SUITE 106",DURHAM,NC,27713.0,http://www.hsbenterprise.org/,A PLUS TESTING &AMP; ASSESSMENT CENTER - DURHAM SITE,35.900594700000006,-78.8988204,Success
637,8037,2853 DAVIS ROAD,EAST BEND,BE,27018.0,http://www.brewertesting.com/,BREWER TESTING SERVICES,36.2072588189119,-80.4814166605567,Success
638,7365,PO BOX 7365,FORT BRAGG,BR,28307.0,http://www.campbellfortbragg.com/index.htm,CAMPBELL UNIVERSITY,35.14074,-78.99804,Success
639,7300,384 MAYNARD ST,POPE AFB,AF,28308.0,http://www.campbellfortbragg.com/index.htm,CAMPBELL UNIVERSITY,35.1731895760912,-79.00448003248991,Success
640,9081,PO BOX 1135,BLUES CREEK,CR,27506.0,http://www.campbell.edu/academics/registrar/registrar-policies.html#dantes_subject_standardized_tests_(dssts),CAMPBELL UNIVERSITY-FORT BRAGG,35.406789,-78.738203,Success
641,7319,305 CUNNINGHAM BLVD,HAVELOCK,NC,28532.0,http://www.cravencc.edu/,CRAVEN COMMUNITY COLLEGE,34.893026,-76.90137,Success
642,9588,102-D BREWSTER BUILDING,GREENVILLE,NC,27858.0,http://www.ecu.edu/testingcenter/,EAST CAROLINA UNIVERSITY,35.589407,-77.351275,Success
643,9145,"FAYETTEVILLE, NC   28301",910,,1302.0,http://www.uncfsu.edu/,FAYETTEVILLE STATE UNIVERSITY,42.65202,-72.60965300000001,Success
644,8616,815 WEST MARKET,GREENSBORO,NC,27401.0,http://www.gborocollege.edu/,GREENSBORO COLLEGE,36.0710263,-79.800031,Success
645,9433,"1100 LOGGER COURT, BUILDING E-101",RALEIGH,NC,27609.0,http://hsbenterprise.org/,HSB ENTERPRISE CORPORATION,35.8641157,-78.6210425,Success
646,8581,PO BOX 398,KENANSVILLE,NC,28349.0,http://www.sprunt.edu/,JAMES SPRUNT COMMUNITY COLLEGE,34.962078000000005,-77.960596,Success
647,9426,245 COLLEGE ROAD,SMITHFIELD,NC,27577.0,http://www.johnston.edu/,JOHNSTON COMMUNITY COLLEGE,35.512172,-78.347308,Success
648,9206,501 NORTH MAIN ST,LOUISBURG,NC,27549.0,http://www.louisberg.edu/,LOUISBURG COLLEGE,36.10648629999999,-78.2985469,Success
649,9222,5400 RAMSEY ST,FAYETTEVILLE,NC,28311.0,http://www.methodist.edu/,METHODIST COLLEGE,35.1286845643791,-78.8668777212968,Success
650,8372,634 HENDERSON ST,MOUNT OLIVE,OL,28365.0,http://www.moc.edu/,MOUNT OLIVE COLLEGE,35.20782020000001,-78.07105,Success
